title,artist,peak_position,first_appearance,last_appearance,weeks_on_chart,position_across_time,Lyrics,Cleaned Lyrics,Gender,Category
chk chk boom,stray kids,10,2024-08-02,2024-09-20,8,"{'2024-08-02': 10, '2024-08-09': 19, '2024-08-16': 32, '2024-08-23': 53, '2024-08-30': 85, '2024-09-06': 111, '2024-09-13': 133, '2024-09-20': 162}","[스트레이 키즈 ""Chk Chk Boom"" 가사]

[Intro: Felix]
Boom, boom, chk, chk, boom

[Verse 1: Han, Changbin]
(Brrah) 정중앙 흑색의 저 점도
맞춰 내 재빠른 계획도
허점 없이 완벽한 판도
위에서 춤춰 내 plan대로 keep going
Sick of this life, it's regular
승리를 너무 과식했지 배불러 (Ayy, ayy)
산책도 할 겸 허리띠 매 둘러
우린 우주로 나머지 전부 kneel, I'm strong

[Pre-Chorus: I.N, Seungmin, Bang Chan, Han]
Yeah, yeah, yeah, yeah, 안 되는 것 없이 I do it (Do it)
Just pull out my trigger, I got that (Woo)
I'ma pop, pop, pop, take a shot, yeah
Shoot down my goals one by one, I snipe them
Filling up my truck
Yeah, you want that ride (Boom)
Hit you like a truck
I'ma make you fly

[Chorus: Hyunjin, Lee Know]
(Boom) Vamos, I know that you want it
(Boom) Lobos, we cannot stop hunting
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
(Boom) Vamos, I know that you want it
(Boom) Chaos, we so catastrophic
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom

[Verse 2: Han, Felix, Changbin]
(Boom) Cliché 파괴 자체가 더 cliché
(Boom) 나에 대한 견해 전부 유지해
(Boom) 바뀐 건 없어, I'm not a changed man
내 행보는 여전히 그다음 level에만 대입해
목표치에 한 발씩
한발치 더 다다랐지
I'm the owner of my goal, 주인 잘 만난 복
I make it right, 영점 조준 clear

[Pre-Chorus: I.N, Seungmin, Hyunjin & Felix]
정적을 깨 버리지
나의 trigger, fire (Fire)
저 끝까지 과녁을
더 위로 올려 (My amigo)
Filling up my truck
Yeah, you want that ride (Boom)
Hit you like a truck
I'ma make you fly

[Chorus: Felix, Bang Chan]
(Boom) Vamos, I know that you want it
(Boom) Lobos, we cannot stop hunting
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
(Boom) Vamos, I know that you want it
(Boom) Chaos, we so catastrophic
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom

[Outro: Hyunjin, Lee Know]
깊이 더 파고들어
My bullet goes 탕탕탕
이건 la vida loca
이건 good shot, shot, shot
깊이 더 파고들어
My bullet goes 탕탕탕
이건 la vida loca
Boom, boom, chk, chk, boom","Boom, boom, chk, chk, boom
(Brrah) 정중앙 흑색의 저 점도
맞춰 내 재빠른 계획도
허점 없이 완벽한 판도
위에서 춤춰 내 plan대로 keep going
Sick of this life, it's regular
승리를 너무 과식했지 배불러 (Ayy, ayy)
산책도 할 겸 허리띠 매 둘러
우린 우주로 나머지 전부 kneel, I'm strong
Yeah, yeah, yeah, yeah, 안 되는 것 없이 I do it (Do it)
Just pull out my trigger, I got that (Woo)
I'ma pop, pop, pop, take a shot, yeah
Shoot down my goals one by one, I snipe them
Filling up my truck
Yeah, you want that ride (Boom)
Hit you like a truck
I'ma make you fly
(Boom) Vamos, I know that you want it
(Boom) Lobos, we cannot stop hunting
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
(Boom) Vamos, I know that you want it
(Boom) Chaos, we so catastrophic
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
(Boom) Cliché 파괴 자체가 더 cliché
(Boom) 나에 대한 견해 전부 유지해
(Boom) 바뀐 건 없어, I'm not a changed man
내 행보는 여전히 그다음 level에만 대입해
목표치에 한 발씩
한발치 더 다다랐지
I'm the owner of my goal, 주인 잘 만난 복
I make it right, 영점 조준 clear
정적을 깨 버리지
나의 trigger, fire (Fire)
저 끝까지 과녁을
더 위로 올려 (My amigo)
Filling up my truck
Yeah, you want that ride (Boom)
Hit you like a truck
I'ma make you fly
(Boom) Vamos, I know that you want it
(Boom) Lobos, we cannot stop hunting
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
(Boom) Vamos, I know that you want it
(Boom) Chaos, we so catastrophic
(Boom) Ra-ta-ta-ta, I'ma make it
Boom, boom, chk, chk, boom
깊이 더 파고들어
My bullet goes 탕탕탕
이건 la vida loca
이건 good shot, shot, shot
깊이 더 파고들어
My bullet goes 탕탕탕
이건 la vida loca
Boom, boom, chk, chk, boom",M,G
maniac,stray kids,21,2022-04-01,2022-04-29,5,"{'2022-04-01': 21, '2022-04-08': 91, '2022-04-15': 124, '2022-04-22': 173, '2022-04-29': 194}","[스트레이 키즈 ""MANIAC"" 가사]

[Intro: Felix]
Let's go

[Refrain: Bang Chan, Hyunjin]
정상인 척 다들 힘 좀 빼
짓고 있는 미소들은 쎄해
Lock이 풀리면 다 똑같지
눈은 날 못 속여, ho

[Verse 1: I.N, Lee Know, Seungmin, Han]
본체는 풀렸네 (Yup, yup)
정신을 간신히 잡지 (Yup, yup)
눈 한번 깜빡이고 back
다시 세상이 정한 정상인 cosplay, 준비, pow

[Pre-Chorus: Han, Changbin]
Mash up, mind blown, 정신은 back up
Prototype 내 속은 언제나 freaky monster
유행 같은 친절함은 철이 지나, rotten
내 통수에 다 시원하게 욕해도 다 먹금
Poppin'
순진하게만 보다가 크게 다침
호의가 계속되면 권리인 줄 아네, toxic
이러니 돌지, warning

[Chorus: Felix, Han, Hyunjin, Changbin, (Bang Chan)]
Maniac
나사 빠진 것처럼 미쳐, maniac
핑핑 돌아버리겠지
Maniac, Frankenstein처럼 걸어
Maniac, maniac (Ha-ha)
Maniac (Oh)
나사 빠진 것처럼 웃어 maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac

[Verse 2: Seungmin, Felix, Han]
다 터진 인형 실밥처럼 (Ha)
결국 본색이 드러나지
편하지 않은 이 life
It ain't ""live,"" it's ""holding on,"" yeah

[Refrain: I.N, Lee Know]
정상인 척 다들 척 좀 빼
짓고 있는 미소 no fresh해
Locket 풀면 다들 똑같지
눈은 날 못 속여, ho

[Pre-Chorus: Changbin, Felix]
Uh, 내가 걷는 이 거리는 다 지뢰밭
다 언제 터질지 모르는 dormant volcano
얌전했던 바람도 언제 바뀔지 몰라
다들 숨긴 채 살아가 like a sealed tornado
Poppin'
순진하게만 보다가 크게 다침
호의가 계속되면 권리인 줄 아네, toxic
이러니 돌지, warning

[Chorus: Hyunjin, Changbin, Lee Know, Han, (I.N)]
Maniac
나사 빠진 것처럼 미쳐, maniac
핑핑 돌아버리겠지
Maniac, Frankenstein처럼 걸어
Maniac, maniac (Ha-ha)
Maniac (Oh)
나사 빠진 것처럼 웃어 maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac

[Bridge: Hyunjin, I.N, Seungmin]
가득해 두 눈은 lunatic
모든 감각이 날 서 있지
예쁘게 포장한 대로 매번 가둬 놓으니
흘러가다 보면 결국 드러나겠지
숨겨진 내면의 그 모습이, yeah

[Post-Bridge: Felix, Bang Chan, Changbin]
Maniac
Maniac, maniac
Maniac
Maniac, maniac (You cannot stop with this feeling)
Ha-ha

[Chorus: Lee Know, Han, Seungmin]
Maniac (Oh)
나사 빠진 것처럼 웃어, maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac","Let's go
정상인 척 다들 힘 좀 빼
짓고 있는 미소들은 쎄해
Lock이 풀리면 다 똑같지
눈은 날 못 속여, ho
본체는 풀렸네 (Yup, yup)
정신을 간신히 잡지 (Yup, yup)
눈 한번 깜빡이고 back
다시 세상이 정한 정상인 cosplay, 준비, pow
Mash up, mind blown, 정신은 back up
Prototype 내 속은 언제나 freaky monster
유행 같은 친절함은 철이 지나, rotten
내 통수에 다 시원하게 욕해도 다 먹금
Poppin'
순진하게만 보다가 크게 다침
호의가 계속되면 권리인 줄 아네, toxic
이러니 돌지, warning
Maniac
나사 빠진 것처럼 미쳐, maniac
핑핑 돌아버리겠지
Maniac, Frankenstein처럼 걸어
Maniac, maniac (Ha-ha)
Maniac (Oh)
나사 빠진 것처럼 웃어 maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac
다 터진 인형 실밥처럼 (Ha)
결국 본색이 드러나지
편하지 않은 이 life
It ain't ""live,"" it's ""holding on,"" yeah
정상인 척 다들 척 좀 빼
짓고 있는 미소 no fresh해
Locket 풀면 다들 똑같지
눈은 날 못 속여, ho
Uh, 내가 걷는 이 거리는 다 지뢰밭
다 언제 터질지 모르는 dormant volcano
얌전했던 바람도 언제 바뀔지 몰라
다들 숨긴 채 살아가 like a sealed tornado
Poppin'
순진하게만 보다가 크게 다침
호의가 계속되면 권리인 줄 아네, toxic
이러니 돌지, warning
Maniac
나사 빠진 것처럼 미쳐, maniac
핑핑 돌아버리겠지
Maniac, Frankenstein처럼 걸어
Maniac, maniac (Ha-ha)
Maniac (Oh)
나사 빠진 것처럼 웃어 maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac
가득해 두 눈은 lunatic
모든 감각이 날 서 있지
예쁘게 포장한 대로 매번 가둬 놓으니
흘러가다 보면 결국 드러나겠지
숨겨진 내면의 그 모습이, yeah
Maniac
Maniac, maniac
Maniac
Maniac, maniac (You cannot stop with this feeling)
Ha-ha
Maniac (Oh)
나사 빠진 것처럼 웃어, maniac (You can't stop the smoke)
핑핑 돌아버리겠지 (Thick as fog)
Maniac, 비정상투성이 집단 (We're maniacs)
Maniac, maniac",M,G
lose my breath,stray kids,35,2024-05-24,2024-05-31,2,"{'2024-05-24': 35, '2024-05-31': 143}","[Intro: Charlie Puth]
'Cause when our eyes lock, it's like my heart stops

[Verse 1: Bang Chan]
It only took me a moment
And now I'm imprisoned to your touch (Woah)
I don't know where it's going now
But I know I need your love

[Pre-Chorus: Han]
Now, I'll always be here, I won't ever run
'Cause you took the air right out of my lungs

[Chorus: Charlie Puth]
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Ah, I lose my breath when you're walkin' in
You make my knees drop, it's like I'm in shock

[Post-Chorus: Charlie Puth]
Now, all I think about is how
My world turned upside down
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops

[Verse 2: Hyunjin, Felix]
Right now, I feel like dying and I'm lying
On the tilings when you walk in the room
Freezing but you're steaming
Yeah, you catch my breath every time you make a move
Can you be a part of my life?
Girl, I need you right by my side
When I look at your eyes
I'm out of breath (I'm out of breath)

[Pre-Chorus: Lee Know]
Now, I'll always be here, I won't ever run
'Cause you took the air right out of my lungs

[Chorus: Seungmin, I.N]
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Ah, I lose my breath when you're walkin' in
You make my knees drop, it's like I'm in shock

[Post-Chorus: Lee Know, Changbin]
Now, all I think about is how
My world turned upside down
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops

[Bridge: Felix, Bang Chan, Charlie Puth]
Oh, I feel like there's something comin' over me
I feel like there's something comin' over me
Oh, I feel like there's something comin' over me
Over me, over me
Your lips on my lips make me lose my, ah, ah
Baby, keep 'em there 'til there's no air in my chest
I lose my breath

[Chorus: Han, I.N, Charlie Puth]
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops (No)
Ah, I lose my breath (Oh, oh) when you're walkin' in (Forget it)
You make my knees drop, it's like I'm in shock (Oh, no)

[Post-Chorus: Lee Know, Seungmin, Bang Chan]
Now, all I think about is how
My world turned upside down (I lose my breath)
Ah, I lose my breath (When you're walkin' in) when you're walkin' in ('Cause when our eyes lock)
'Cause when our eyes lock (It's like my heart stops), it's like my heart stops

[Outro: Charlie Puth]
Ooh
Baby, I lose my, lose my breath, yeah","'Cause when our eyes lock, it's like my heart stops
It only took me a moment
And now I'm imprisoned to your touch (Woah)
I don't know where it's going now
But I know I need your love
Now, I'll always be here, I won't ever run
'Cause you took the air right out of my lungs
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Ah, I lose my breath when you're walkin' in
You make my knees drop, it's like I'm in shock
Now, all I think about is how
My world turned upside down
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Right now, I feel like dying and I'm lying
On the tilings when you walk in the room
Freezing but you're steaming
Yeah, you catch my breath every time you make a move
Can you be a part of my life?
Girl, I need you right by my side
When I look at your eyes
I'm out of breath (I'm out of breath)
Now, I'll always be here, I won't ever run
'Cause you took the air right out of my lungs
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Ah, I lose my breath when you're walkin' in
You make my knees drop, it's like I'm in shock
Now, all I think about is how
My world turned upside down
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops
Oh, I feel like there's something comin' over me
I feel like there's something comin' over me
Oh, I feel like there's something comin' over me
Over me, over me
Your lips on my lips make me lose my, ah, ah
Baby, keep 'em there 'til there's no air in my chest
I lose my breath
Ah, I lose my breath when you're walkin' in
'Cause when our eyes lock, it's like my heart stops (No)
Ah, I lose my breath (Oh, oh) when you're walkin' in (Forget it)
You make my knees drop, it's like I'm in shock (Oh, no)
Now, all I think about is how
My world turned upside down (I lose my breath)
Ah, I lose my breath (When you're walkin' in) when you're walkin' in ('Cause when our eyes lock)
'Cause when our eyes lock (It's like my heart stops), it's like my heart stops
Ooh
Baby, I lose my, lose my breath, yeah",M,G
case 143,stray kids,59,2022-10-21,2022-10-28,2,"{'2022-10-21': 59, '2022-10-28': 137}","[스트레이 키즈 ""CASE 143"" 가사]

[Verse 1: Han, Changbin, Hyunjin]
사건 발생 잊지 못할 사건
치명적인 매력에 홀라당 빠져
자꾸 나를 자극하는 넌
출처가 없는 문제야 풀어야 할 숙제야
Can I be your boyfriend?
너를 대하는 태도 거짓 하나 없어, no cap
너에게 하고 싶은 말로 가득 찼어, my case
완벽함 앞에 어떤 말로도 부족해

[Pre-Chorus: Bang Chan, Seungmin, Hyunjin, I.N]
You got me losing patience
걷잡을 수 없는 emotion
떠올라 네 모습, I never feel alright
수많은 감정이 충돌해 왜 이래 (Oh)
Rolling in the deep inside my head
You got me bad
무장해제
신속하게 네게로 moving, on my way (Oh)

[Chorus: Felix, Lee Know, Seungmin]
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
이것밖에 one-four-three (Oh)
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you

[Verse 2: Bang Chan, Changbin]
A-B-C-D-E-F-G
I wanna send my code to you
Eight letters is all it takes
And I'm gonna let you know, oh
너 말곤 높이 쌓아뒀지 barricade (Barricade)
원하는 대로 불러도 돼, code name (Call me baby)
욕심이래도 되고 싶어, soulmate (Woo)
이 맘은 점점 더 upgrade 'cause

[Pre-Chorus: I.N, Hyunjin, Felix, Han]
You got me losing patience
걷잡을 수 없는 emotion
떠올라 네 모습, I never feel alright
수많은 감정이 충돌해 왜 이래 (Oh)
Rolling in the deep inside my head
You got me bad
무장해제
신속하게 네게로 moving, on my way (Oh)

[Chorus: Hyunjin, Lee Know, I.N]
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
이것밖에 one-four-three (Oh)
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you

[Interlude: Felix]
Heartbeat, 나의 모든
상태 지금 위기 (위기)
너의 모습 ain't no false
나의 속맘 다시 repeat (Repeat)

[Bridge: Lee Know, Seungmin, I.N, Han, *Hyunjin*]
Walking next to you but I'm falling
더 깊게 빠져들어 끌리지
You're pulling me deeper and deeper
I try to get out but I can't stop
Can I be the one? Yeah, I'll be the one
무모하게 도전해 오그라드는 표현
머릿속이 띵하고 무감정은 손절
*Moving, I'm on my way* (Ee-yeah)

[Chorus: Seungmin, Felix, Changbin]
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
(이것밖에)

[Refrain: Bang Chan, Seungmin, Han]
I'm gonna let you know (Know)
That I'm just gonna go (Go)
And hold you so I'm never letting go
I'm gonna let you know (Know)
That I'm just gonna go (Just go)
Yeah, 난 너에게로 지금 출발합니다 바로 like I'm

[Outro: I.N, Lee Know, Hyunjin]
Never letting go, oh
I cannot explain this emotion
One-four-three, I love you","사건 발생 잊지 못할 사건
치명적인 매력에 홀라당 빠져
자꾸 나를 자극하는 넌
출처가 없는 문제야 풀어야 할 숙제야
Can I be your boyfriend?
너를 대하는 태도 거짓 하나 없어, no cap
너에게 하고 싶은 말로 가득 찼어, my case
완벽함 앞에 어떤 말로도 부족해
You got me losing patience
걷잡을 수 없는 emotion
떠올라 네 모습, I never feel alright
수많은 감정이 충돌해 왜 이래 (Oh)
Rolling in the deep inside my head
You got me bad
무장해제
신속하게 네게로 moving, on my way (Oh)
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
이것밖에 one-four-three (Oh)
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you
A-B-C-D-E-F-G
I wanna send my code to you
Eight letters is all it takes
And I'm gonna let you know, oh
너 말곤 높이 쌓아뒀지 barricade (Barricade)
원하는 대로 불러도 돼, code name (Call me baby)
욕심이래도 되고 싶어, soulmate (Woo)
이 맘은 점점 더 upgrade 'cause
You got me losing patience
걷잡을 수 없는 emotion
떠올라 네 모습, I never feel alright
수많은 감정이 충돌해 왜 이래 (Oh)
Rolling in the deep inside my head
You got me bad
무장해제
신속하게 네게로 moving, on my way (Oh)
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
이것밖에 one-four-three (Oh)
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you
Heartbeat, 나의 모든
상태 지금 위기 (위기)
너의 모습 ain't no false
나의 속맘 다시 repeat (Repeat)
Walking next to you but I'm falling
더 깊게 빠져들어 끌리지
You're pulling me deeper and deeper
I try to get out but I can't stop
Can I be the one? Yeah, I'll be the one
무모하게 도전해 오그라드는 표현
머릿속이 띵하고 무감정은 손절
*Moving, I'm on my way* (Ee-yeah)
Why do I keep getting attracted?
네 모습만 떠올라 (Oh)
I cannot explain this emotion
One-four-three, I love you
Why do I keep getting attracted?
자석 같이 끌려가 (Oh)
I cannot explain this reaction
(이것밖에)
I'm gonna let you know (Know)
That I'm just gonna go (Go)
And hold you so I'm never letting go
I'm gonna let you know (Know)
That I'm just gonna go (Just go)
Yeah, 난 너에게로 지금 출발합니다 바로 like I'm
Never letting go, oh
I cannot explain this emotion
One-four-three, I love you",M,G
walkin on water,stray kids,66,2024-12-27,2024-12-27,1,{'2024-12-27': 66},"[스트레이 키즈 ""Walkin On Water"" 가사]

[Intro: Han, Lee Know]
Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water
Water, water, walkin' on
Water, water, walk it off
Water, water, walkin' on
This my stage, my stage

[Verse 1: Changbin, I.N, Seungmin]
I'm walkin' on water, you can call me Harry Potter
I just take all forms, I'ma fill up my bottle
내 flow 거센 물살처럼 흘러
내리막길에 접어들면 경사를 거슬러
아무나 설 수 없는 곳에 올랐지
노력을 타고났지 그게 all of me
흐름이 끊기지 않게 stomp, stomp
Make it flow, make it flow, make it go far

[Chorus: Hyunjin, Felix]
Splash
Pitter-patter, feel the water
Crash
Chitter-chatter, we're just gonna
Dance
Walker, walker, I'm sea walkin'
I'ma flow, I'ma flow on the water

[Refrain: Bang Chan, Han, Felix]
Woah (Water, water, walkin' on)
When you'rе sinking, I'm fishing, that's my flow
(Water, water, walk it off)
I'ma flow, I'ma flow on the watеr

[Verse 2: Hyunjin, Han]
Dive, we do ride, we don't hide
물이 사방에 튀기지 우리 움직임 (Skrrt)
따라오려다 숨이 차 우왕좌왕하는
넌 이거 쉽게 봤지? (Listen up now, fellas)
Say hello to Nemo 'cause I can't see
유유히 걷는 우리는 흡사 보이지 Basilisk
움직임에 튀기는 물이 사방에 splash
이곳은 under my control, call me Aqua Man

[Pre-Chorus: I.N, Seungmin]
On the waves, we just play
We're up here, no hurdles in our way
So stay, join the game
We ain't gonna fall down deep into the water

[Chorus: Lee Know, I.N]
Splash
Pitter-patter, feel the water
Crash
Chitter-chatter, we're just gonna
Dance
Walker, walker, I'm sea walkin'
I'ma flow, I'ma flow on the water

[Refrain: Bang Chan, Changbin, I.N]
Woah (Water, water, walkin' on)
When you're sinking, I'm fishing, that's my flow
(Water, water, walk it off)
I'ma flow, I'ma flow on the water

[Bridge: Felix, Seungmin]
Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water
Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water

[Outro: Hyunjin, Felix]
Water, water, walkin' on
Water, water, walk it off
Water, water, walkin' on
This my stage, walkin' on water
(Water, water, water, water, water)
This my stage, walkin' on water
(Water, water, water, water, water)","Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water
Water, water, walkin' on
Water, water, walk it off
Water, water, walkin' on
This my stage, my stage
I'm walkin' on water, you can call me Harry Potter
I just take all forms, I'ma fill up my bottle
내 flow 거센 물살처럼 흘러
내리막길에 접어들면 경사를 거슬러
아무나 설 수 없는 곳에 올랐지
노력을 타고났지 그게 all of me
흐름이 끊기지 않게 stomp, stomp
Make it flow, make it flow, make it go far
Splash
Pitter-patter, feel the water
Crash
Chitter-chatter, we're just gonna
Dance
Walker, walker, I'm sea walkin'
I'ma flow, I'ma flow on the water
Woah (Water, water, walkin' on)
When you'rе sinking, I'm fishing, that's my flow
(Water, water, walk it off)
I'ma flow, I'ma flow on the watеr
Dive, we do ride, we don't hide
물이 사방에 튀기지 우리 움직임 (Skrrt)
따라오려다 숨이 차 우왕좌왕하는
넌 이거 쉽게 봤지? (Listen up now, fellas)
Say hello to Nemo 'cause I can't see
유유히 걷는 우리는 흡사 보이지 Basilisk
움직임에 튀기는 물이 사방에 splash
이곳은 under my control, call me Aqua Man
On the waves, we just play
We're up here, no hurdles in our way
So stay, join the game
We ain't gonna fall down deep into the water
Splash
Pitter-patter, feel the water
Crash
Chitter-chatter, we're just gonna
Dance
Walker, walker, I'm sea walkin'
I'ma flow, I'ma flow on the water
Woah (Water, water, walkin' on)
When you're sinking, I'm fishing, that's my flow
(Water, water, walk it off)
I'ma flow, I'ma flow on the water
Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water
Crashing waves, but I'll never fall
Everyday, supernatural
Thrashing rain, I'ma bring the storm
This my stage, walkin' on water
Water, water, walkin' on
Water, water, walk it off
Water, water, walkin' on
This my stage, walkin' on water
(Water, water, water, water, water)
This my stage, walkin' on water
(Water, water, water, water, water)",M,G
