title,artist,peak_position,first_appearance,last_appearance,weeks_on_chart,position_across_time,Lyrics,Cleaned Lyrics,Gender,Category
on the ground,rose,1,2021-03-26,2021-05-07,7,"{'2021-03-26': 1, '2021-04-02': 25, '2021-04-09': 49, '2021-04-16': 55, '2021-04-23': 106, '2021-04-30': 124, '2021-05-07': 154}","132 ContributorsTranslationsTagalog / ᜆᜄᜎᜓᜄ᜔ItalianoTürkçeEspañolРусскийPortuguêsPolskiनेपाली한국어日本語MagyarDeutschFrançaisČeskyOn The Ground LyricsFive months after THE ALBUM, BLACKPINK is back “in your area” with New Zealand-born vocalist ROSÉ’s “On The Ground.” The song is the group’s second solo release after rapper JENNIE’s November 2018 single… Read More [Verse 1]
My life's been magic, seems fantastic
I used to have a hole in the wall with a mattress
Funny when you want it, suddenly you have it
You find out that your gold's just plastic

[Pre-Chorus]
Every day, every night
I've been thinkin' back on you and I
Every day, every night

[Chorus]
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground

[Post-Chorus]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)


[Verse 2]
My world's been hectic, seems electric
But I've been wakin' up with your voice in my head
And I'm tryna send a message and let you know
That every single minute I'm without you, I regret it

[Pre-Chorus]
Every day, every night
I've been thinkin' back on you and I
Every day, every night

[Chorus]
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground

[Post-Chorus]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)


[Bridge]
I'm way up in the clouds
And they say I've made it now
But I figured it out
Everything I need is on the ground (Yeah, yeah)
Just drove by your house (Just drove by your house)
So far from you now (So far from you now)
But I figured it out
Everything I need is on the
Everything I need is on the ground

[Outro]
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
On the ground
Nah, but they don't hear me though
Everything I need is on the ground","Every day, every night
I've been thinkin' back on you and I
Every day, every night
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)
My world's been hectic, seems electric
But I've been wakin' up with your voice in my head
And I'm tryna send a message and let you know
That every single minute I'm without you, I regret it
Every day, every night
I've been thinkin' back on you and I
Every day, every night
I worked my whole life
Just to get right, just to be like
""Look at me, I'm never comin' down""
I worked my whole life
Just to get high, just to realise
Everything I need is on the
Everything I need is on the ground
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
(Yeah, what goes up, it must come down)
Nah, but they don't hear me though
(You're runnin' out of time)
I'm way up in the clouds
And they say I've made it now
But I figured it out
Everything I need is on the ground (Yeah, yeah)
Just drove by your house (Just drove by your house)
So far from you now (So far from you now)
But I figured it out
Everything I need is on the
Everything I need is on the ground
On the ground
Everything I need is on the ground
Nah, but they don't hear me though
On the ground
Nah, but they don't hear me though
Everything I need is on the ground",F,S
apt.,rose,1,2024-11-01,2025-05-09,28,"{'2024-11-01': 1, '2024-11-08': 1, '2024-11-15': 1, '2024-11-22': 1, '2024-11-29': 1, '2024-12-06': 1, '2024-12-13': 1, '2024-12-20': 1, '2024-12-27': 1, '2025-01-03': 5, '2025-01-10': 1, '2025-01-17': 1, '2025-01-24': 2, '2025-01-31': 2, '2025-02-07': 1, '2025-02-14': 2, '2025-02-21': 3, '2025-02-28': 4, '2025-03-07': 2, '2025-03-14': 2, '2025-03-21': 2, '2025-03-28': 2, '2025-04-04': 2, '2025-04-11': 2, '2025-04-18': 2, '2025-04-25': 3, '2025-05-02': 3, '2025-05-09': 3}","101 ContributorsTranslationsRomanizationEnglishTürkçeEspañol中文РусскийKiswahiliDeutschالعربيةفارسیItalianoไทย / Phasa ThaiChinese TraditionalবাংলাFrançaisHebrewPolskiPortuguêsBahasa Indonesia日本語Српскиहिन्दीČeskyAPT. Lyrics“APT.” is the first single released by both Bruno Mars and ROSÉ from the latter’s debut album rosie. The song is Bruno’s second collab in 2024, following “Die With A Smile.”

The song references the Korean… Read More [Intro: ROSÉ]
채영이가 좋아하는 랜덤 게임
랜덤 게임
Game start
[Chorus: ROSÉ]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh

[Verse 1: ROSÉ]
Kissy face, kissy face
Sent to your phone, but
I'm tryna kiss your lips for real (Uh-huh, uh-huh)
Red hearts, red hearts
That's what I'm on, yeah
Come give me somethin' I can feel, oh-oh, oh

[Pre-Chorus: ROSÉ]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the


[Chorus: ROSÉ]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh

[Verse 2: Bruno Mars, Bruno Mars & ROSÉ]
It's whatever (Whatever), it's whatever (Whatever)
It's whatever (Whatever) you like (Woo)
Turn this 아파트 into a club (Uh-huh, uh-huh)
I'm talkin' drink, dance, smoke, freak, party all night (Come on)
건배, 건배, girl, what's up? Oh-oh, oh
[Pre-Chorus: Bruno Mars & ROSÉ]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the

[Chorus: ROSÉ & Bruno Mars]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh


[Bridge: ROSÉ, ROSÉ & Bruno Mars]
Hey, so now you know the game
Are you ready?
'Cause I'm comin' to get ya, get ya, get ya
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
[Pre-Chorus: ROSÉ & Bruno Mars]
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the

[Chorus: ROSÉ & Bruno Mars, ROSÉ, Bruno Mars]
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh","아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
Kissy face, kissy face
Sent to your phone, but
I'm tryna kiss your lips for real (Uh-huh, uh-huh)
Red hearts, red hearts
That's what I'm on, yeah
Come give me somethin' I can feel, oh-oh, oh
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
It's whatever (Whatever), it's whatever (Whatever)
It's whatever (Whatever) you like (Woo)
Turn this 아파트 into a club (Uh-huh, uh-huh)
I'm talkin' drink, dance, smoke, freak, party all night (Come on)
건배, 건배, girl, what's up? Oh-oh, oh
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh
Hey, so now you know the game
Are you ready?
'Cause I'm comin' to get ya, get ya, get ya
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
Hold on, hold on
I'm on my way
Yeah, yeah, yeah-yeah, yeah
I'm on my way
Don't you want me like I want you, baby?
Don't you need me like I need you now?
Sleep tomorrow, but tonight, go crazy
All you gotta do is just meet me at the
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Just meet me at the (Uh, uh-huh, uh-huh)
아파트, 아파트
아파트, 아파트
아파트, 아파트
Uh, uh-huh, uh-huh",F,S
toxic till the end,rose,15,2024-12-20,2025-04-18,18,"{'2024-12-20': 15, '2024-12-27': 23, '2025-01-03': 66, '2025-01-10': 23, '2025-01-17': 43, '2025-01-24': 57, '2025-01-31': 63, '2025-02-07': 67, '2025-02-14': 71, '2025-02-21': 74, '2025-02-28': 95, '2025-03-07': 92, '2025-03-14': 93, '2025-03-21': 115, '2025-03-28': 158, '2025-04-04': 158, '2025-04-11': 175, '2025-04-18': 194}","56 ContributorsTranslationsالعربيةItalianoEspañolPortuguêsShqip日本語DeutschFrançaisTürkçeРусскийবাংলাไทย / Phasa Thai中文Českytoxic till the end Lyrics“toxic till the end” is the third single from ROSÉ’s first studio album, rosie. It was first teased through her album global listening parties all over the world on December 4.

Lyrically, ROSÉ shares her… Read More [Verse 1]
Call us what we are, toxic from the start
Can't pretend that I was in the dark
When you met my friends, didn't even try with them
I should've known right then

[Pre-Chorus]
That you were jealous and possessive
So manipulatin'
Honestly, impressive
You had me participatin'

[Chorus]
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic till the end
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closеr?""
You were plotting how to stay in my head
Wе were toxic till the end

[Interlude]
Ladies and gentlemen
I present to you
The ex


[Verse 2]
His favourite game is chess, who would ever guess?
Playing with the pieces in my chest
Now he's on the screen and saying, ""Don't leave""
You stole that line from me

[Pre-Chorus]
'Cause you're just jealous and possessive
So manipulatin'
Honestly, impressive
You had me participatin'

[Chorus]
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic till the end
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closer?""
You were plotting how to stay in my head
We were toxic till the end, end, end

[Bridge]
I can forgive you for a lot of things
For not giving me back my Tiffany rings
I'll never forgive you for one thing, my dear
You wasted my prettiest years


[Chorus]
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closer?""
You were plotting how to stay in my head
We were toxic till the end, end, end
We were toxic till the end, end, end","That you were jealous and possessive
So manipulatin'
Honestly, impressive
You had me participatin'
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic till the end
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closеr?""
You were plotting how to stay in my head
Wе were toxic till the end
Ladies and gentlemen
I present to you
The ex
His favourite game is chess, who would ever guess?
Playing with the pieces in my chest
Now he's on the screen and saying, ""Don't leave""
You stole that line from me
'Cause you're just jealous and possessive
So manipulatin'
Honestly, impressive
You had me participatin'
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic till the end
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closer?""
You were plotting how to stay in my head
We were toxic till the end, end, end
I can forgive you for a lot of things
For not giving me back my Tiffany rings
I'll never forgive you for one thing, my dear
You wasted my prettiest years
Back then, when I was runnin' out of your place
I said, ""I never wanna see your face""
I meant I couldn't wait to see it again
We were toxic
Uh-huh, 'cause even when I said it was over
You heard, ""Baby, can you pull me in closer?""
You were plotting how to stay in my head
We were toxic till the end, end, end
We were toxic till the end, end, end",F,S
gone,rose,29,2021-03-26,2021-04-16,3,"{'2021-03-26': 29, '2021-04-02': 178, '2021-04-16': 95}","249 ContributorsTranslationsTagalog / ᜆᜄᜎᜓᜄ᜔TürkçeEspañolРусскийPortuguêsPolskiनेपाली한국어日本語ItalianoMagyarDeutschქართულიFrançaisRomânăČeskyGone Lyrics“Gone” is BLACKPINK member ROSÉ’s first original solo release, and showcases a mellifluous side of her while capturing the strengths of her soulful vocals. In this song, ROSÉ remembers a lover that is no… Read More [Verse 1]
I thought that you'd remember, but it seems that you forgot
It’s hard for me to blame you when you were already lost
Oh, yeah
I'm tired of always waiting
Oh, yeah, yeah
I see you changed your number, that's why you don’t get my calls
I gave you all of me, now you don't wanna be involved
Oh, yeah, yeah
I really gotta face it
Oh, yeah, yeah

[Pre-Chorus]
I just wanna be the one
But to you, we're already done
Tell me, why'd you have to hit and run me?
Now I'm all alone, cryin' ugly
You broke my heart just for fun
Took my love and just left me numb
Now it's eight in the morning
Hate in the morning (All because of you)

[Chorus]
Another story that's sad and true
I can feel the pain, can you?
You had to be the one to let me down
To colour me blue
Hate to see you with someone new
I’ll put a curse on her and you
Ain’t no looking back, now you're dead and gone
My love is gone too


[Post-Chorus]
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is gone
Now you’re dead and gone

[Verse 2]
All my love is gone and the hate has grown
Standing all alone and I'm searching for something
But I can't feel nothing
I pack my bags and go
This don't feel like home
Too much darkness for a rainbow, I feel so used
How am I supposed to live without you? I refuse, yeah

[Pre-Chorus]
I just wanna be the one
But to you, we’re already done
Tell me, why'd you have to hit and run me?
Now I'm all alone, cryin' ugly
You broke my heart just for fun
Took my love and just left me numb
Now it's eight in the morning
Hate in the morning (All because of you)


[Chorus]
Another story that's sad and true
I can feel the pain, can you?
You had to be the one to let me down
To colour me blue
Hate to see you with someone new
I'll put a curse on her and you
Ain't no looking back, now you're dead and gone
My love is gone too

[Post-Chorus]
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is gone
Now you're dead and gone","I just wanna be the one
But to you, we're already done
Tell me, why'd you have to hit and run me?
Now I'm all alone, cryin' ugly
You broke my heart just for fun
Took my love and just left me numb
Now it's eight in the morning
Hate in the morning (All because of you)
Another story that's sad and true
I can feel the pain, can you?
You had to be the one to let me down
To colour me blue
Hate to see you with someone new
I’ll put a curse on her and you
Ain’t no looking back, now you're dead and gone
My love is gone too
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is gone
Now you’re dead and gone
All my love is gone and the hate has grown
Standing all alone and I'm searching for something
But I can't feel nothing
I pack my bags and go
This don't feel like home
Too much darkness for a rainbow, I feel so used
How am I supposed to live without you? I refuse, yeah
I just wanna be the one
But to you, we’re already done
Tell me, why'd you have to hit and run me?
Now I'm all alone, cryin' ugly
You broke my heart just for fun
Took my love and just left me numb
Now it's eight in the morning
Hate in the morning (All because of you)
Another story that's sad and true
I can feel the pain, can you?
You had to be the one to let me down
To colour me blue
Hate to see you with someone new
I'll put a curse on her and you
Ain't no looking back, now you're dead and gone
My love is gone too
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is go-o-o-o-o-o-o-o-o-o-one
All my love is gone
Now you're dead and gone",F,S
number one girl,rose,29,2024-12-06,2025-01-31,9,"{'2024-12-06': 29, '2024-12-13': 47, '2024-12-20': 38, '2024-12-27': 72, '2025-01-03': 161, '2025-01-10': 105, '2025-01-17': 109, '2025-01-24': 150, '2025-01-31': 172}","61 ContributorsTranslationsTürkçeРусский中文Españolไทย / Phasa ThaiDeutschPortuguêsPolskiČeskyFrançaisفارسیالعربية日本語Italianonumber one girl Lyrics“number one girl” is the second single of ROSÉ’s upcoming solo debut album, rosie. The track was first teased on an Instagram live ROSÈ did with her producer, Teddy Park, who has also worked on many songs for… Read More [Verse 1]
Tell me that I'm special, tell me I look pretty
Tell me I'm a little angel, sweetheart of your city
Say what I'm dying to hear
'Cause I'm dying to hear you

[Verse 2]
Tell me I'm that new thing, tell me that I'm relevant
Tell me that I got a big heart, then back it up with evidence
I need it and I don't know why
This late at night

[Chorus]
Isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes

[Verse 3]
Tell me I'm going real big places, down to earth, so friendly
And even through all the phases, tell me you accept me
Well, that's all I'm dying to hear
Yeah, I'm dying to hear you


[Verse 4]
Tell me that you need me, tell me that I'm loved
Tell me that I'm worth it, and that I'm enough
I need it and I don't know why
This late at night

[Chorus]
Isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes

[Bridge]
The girl in your eyes, the girl in your eyes
Tell me I'm the number one girl
I'm the number one girl in your eyes
The girl in your eyes, the girl in your eyes
Tell me I'm the number one girl
I'm the number one girl in your eyes

[Chorus]
Well, isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes
The number one girl in your eyes","Tell me I'm that new thing, tell me that I'm relevant
Tell me that I got a big heart, then back it up with evidence
I need it and I don't know why
This late at night
Isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Tell me I'm going real big places, down to earth, so friendly
And even through all the phases, tell me you accept me
Well, that's all I'm dying to hear
Yeah, I'm dying to hear you
Tell me that you need me, tell me that I'm loved
Tell me that I'm worth it, and that I'm enough
I need it and I don't know why
This late at night
Isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes
The girl in your eyes, the girl in your eyes
Tell me I'm the number one girl
I'm the number one girl in your eyes
The girl in your eyes, the girl in your eyes
Tell me I'm the number one girl
I'm the number one girl in your eyes
Well, isn't it lonely?
I'd do anything to make you want me
I'd give it all up if you told me that I'd be
The number one girl in your eyes
Your one and only
So what's it gon' take for you to want me?
I'd give it all up if you told me that I'd be
The number one girl in your eyes
The number one girl in your eyes",F,S
drinks or coffee,rose,151,2024-12-20,2024-12-20,1,{'2024-12-20': 151},"35 ContributorsTranslationsItalianoالعربيةPortuguêsไทย / Phasa Thai中文ČeskyTürkçeDeutschРусскийFrançaisEspañoldrinks or coffee LyricsOn December 7, 2024, ROSÉ shared a polaroid of her and Bruno Mars on her second Instagram account, @vampirehollie, with “drinks or coffee” added as the song for the post, sparking speculation among fans that… Read More [Verse 1]
Standin' in the corner of a crowded place
This is borin', till I heard your name
And now I'm stayin' for ya, we're just friends, it's okay
Kinda weird how my night changes

[Pre-Chorus]
Is it just me startin' to see
You in a different light?
I know we can't say what we mean
(But I'm happy that you're here tonight)

[Chorus]
I'm feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee

[Verse 2]
Is it so wrong I've been thinkin' 'bout you all day
Yestеrday, and today, and tomorrow?
Is it so wrong I've been bendin' the truth all day
Yеsterday, and today, and tomorrow?


[Pre-Chorus]
Is it just me startin' to see
You in a different light?
I know we can't say what we mean
(But you know that I mean it, right?)

[Chorus]
I'm feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee

[Outro]
Drinks, coffee
Drinks, coffee (Ah-ah)
Drinks or coffee
Just call me, yeah
Drinks, coffee
Drinks, coffee (Ah-ah)
Drinks or coffee
Just call me, yeah","Is it just me startin' to see
You in a different light?
I know we can't say what we mean
(But I'm happy that you're here tonight)
I'm feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Is it so wrong I've been thinkin' 'bout you all day
Yestеrday, and today, and tomorrow?
Is it so wrong I've been bendin' the truth all day
Yеsterday, and today, and tomorrow?
Is it just me startin' to see
You in a different light?
I know we can't say what we mean
(But you know that I mean it, right?)
I'm feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Feelin' so good at a bad party
We don't have to talk, I know that you want me
Gotta keep it nice, we cannot be naughty
We could get drinks, or we could get coffee
Drinks, coffee
Drinks, coffee (Ah-ah)
Drinks or coffee
Just call me, yeah
Drinks, coffee
Drinks, coffee (Ah-ah)
Drinks or coffee
Just call me, yeah",F,S
3am,rose,165,2024-12-20,2024-12-20,1,{'2024-12-20': 165},"36 ContributorsTranslationsالعربيةItaliano中文EspañolPortuguêsไทย / Phasa ThaiDeutschFrançaisРусскийTürkçeČesky3am Lyrics[Intro]
Eh-eh, eh-eh, eh-eh

[Verse 1]
I just saw a red flag
Gonna pretend I didn't see that
'Cause is it really, really that bad?
I need you really, really that bad
So, can we keep this story rolling?
Forget that shit my mother always told me
'Cause nothing's really perfect like that
I need you really, really that bad

[Pre-Chorus]
I need you really, really that bad

[Chorus]
The one I run to
Take my makeup off and say goodnight to
The one I pretty talk and ugly-cry to
The world can roll their eyes, but there's no use
I just want it to be you
When it's 3 a.m.​
And I'm losing mysеlf in my mind again
The one who gives mе love that is bulletproof
The world can roll their eyes, but there's no use
I just want it to be you


[Post-Chorus]
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you

[Verse 2]
Hold me, kiss me on my face
Talk shit about the world with me all day
And even when I'm putting you through hell
Say I'm not like anyone else
Slowly, words roll off my tongue
You're everything I need and it's so dumb
And even when you're putting me through hell
You're not like anyone else

[Chorus]
The one I run to
Take my makeup off and say goodnight to
The one I pretty talk and ugly-cry to
The world can roll their eyes, but there's no use
I just want it to be you
When it's 3 a.m.​
And I'm losing myself in my mind again
The one who gives me love that is bulletproof
The world can roll their eyes, but there's no use
I just want it to be you


[Post-Chorus]
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you

[Outro]
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you","I just saw a red flag
Gonna pretend I didn't see that
'Cause is it really, really that bad?
I need you really, really that bad
So, can we keep this story rolling?
Forget that shit my mother always told me
'Cause nothing's really perfect like that
I need you really, really that bad
I need you really, really that bad
The one I run to
Take my makeup off and say goodnight to
The one I pretty talk and ugly-cry to
The world can roll their eyes, but there's no use
I just want it to be you
When it's 3 a.m.​
And I'm losing mysеlf in my mind again
The one who gives mе love that is bulletproof
The world can roll their eyes, but there's no use
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you
Hold me, kiss me on my face
Talk shit about the world with me all day
And even when I'm putting you through hell
Say I'm not like anyone else
Slowly, words roll off my tongue
You're everything I need and it's so dumb
And even when you're putting me through hell
You're not like anyone else
The one I run to
Take my makeup off and say goodnight to
The one I pretty talk and ugly-cry to
The world can roll their eyes, but there's no use
I just want it to be you
When it's 3 a.m.​
And I'm losing myself in my mind again
The one who gives me love that is bulletproof
The world can roll their eyes, but there's no use
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you
Eh-eh, eh-eh, eh-eh
I just want it to be you",F,S
